#query_number 		 latency(ms)
Q01 		 40715.39664268494
Q02 		 3391.976833343506
Q03 		 11341.022253036499
Q04 		 11624.645709991455
Q05 		 73213.31310272217
Q06 		 36117.35129356384
Q07 		 201846.5142250061
Q08 		 6122.817516326904
Q09 		 39194.06795501709
Q10 		 34250.66518783569
Q11 		 3076.27272605896
Q12 		 24956.084966659546
Q14 		 3519.5209980010986
Q15 		 89327.14939117432
Q16 		 1231.3246726989746
Q18 		 22051.316738128662
